"symbol","date","adjusted","total_volume","return"
"A",2023-01-31,149.62,25394900,1.62
"A",2023-02-28,139.68,23987500,-6.64
"A",2023-03-31,136.11,38085900,-2.56
"A",2023-04-28,133.46,27783900,-1.95
"A",2023-05-31,113.99,46206000,-14.59
"A",2023-06-30,118.73,51386600,4.16
"A",2023-07-31,120.23,38312400,1.26
"A",2023-08-31,119.54,41877200,-0.57
"A",2023-09-29,110.4,39797000,-7.65
"A",2023-10-31,102.27,46915400,-7.36
"A",2023-11-30,126.44,46230900,23.63
"A",2023-12-29,137.78,35272800,8.97
"A",2024-01-31,128.93,30229800,-6.42
"A",2024-02-29,136.12,32189900,5.58
"A",2024-03-28,144.2,38461900,5.94
"A",2024-04-30,136.03,27536200,-5.67
"A",2024-05-31,129.45,37215500,-4.84
"A",2024-06-28,128.67,56319600,-0.6
"A",2024-07-31,140.62,37240500,9.29
"A",2024-08-30,142.13,33586600,1.07
"A",2024-09-30,147.66,31203800,3.89
"A",2024-10-31,129.79,30671600,-12.1
"A",2024-11-29,137.42,44594100,5.88
"A",2024-12-30,133.89,31801600,-2.57
"AAPL",2023-01-31,142.63,1443652500,11.05
"AAPL",2023-02-28,145.94,1307198900,2.32
"AAPL",2023-03-31,163.25,1520266600,11.86
"AAPL",2023-04-28,167.99,969709700,2.9
"AAPL",2023-05-31,175.72,1275155500,4.6
"AAPL",2023-06-30,192.3,1297101100,9.44
"AAPL",2023-07-31,194.76,996066400,1.28
"AAPL",2023-08-31,186.5,1322439400,-4.24
"AAPL",2023-09-29,169.96,1337586600,-8.87
"AAPL",2023-10-31,169.53,1172719600,-0.25
"AAPL",2023-11-30,188.82,1099586100,11.38
"AAPL",2023-12-29,191.38,1062774800,1.36
"AAPL",2024-01-31,183.3,1187219300,-4.22
"AAPL",2024-02-29,179.9,1161627000,-1.85
"AAPL",2024-03-28,170.67,1432782800,-5.13
"AAPL",2024-04-30,169.53,1245717000,-0.67
"AAPL",2024-05-31,191.61,1336537700,13.02
"AAPL",2024-06-28,209.91,1723984500,9.55
"AAPL",2024-07-31,221.34,1153099800,5.45
"AAPL",2024-08-30,228.5,1122667000,3.23
"AAPL",2024-09-30,232.49,1232140300,1.75
"AAPL",2024-10-31,225.41,930736000,-3.05
"AAPL",2024-11-29,237.07,891640600,5.17
"AAPL",2024-12-30,251.92,938435400,6.26
"ABBV",2023-01-31,135.76,119768800,-7.71
"ABBV",2023-02-28,141.41,119526100,4.16
"ABBV",2023-03-31,146.44,153986300,3.56
"ABBV",2023-04-28,140.13,99798300,-4.31
"ABBV",2023-05-31,127.93,120459400,-8.71
"ABBV",2023-06-30,124.94,135184600,-2.34
"ABBV",2023-07-31,140.24,119860700,12.25
"ABBV",2023-08-31,137.79,89765900,-1.75
"ABBV",2023-09-29,139.76,85051800,1.43
"ABBV",2023-10-31,133.69,110954100,-4.34
"ABBV",2023-11-30,134.84,111389000,0.86
"ABBV",2023-12-29,146.75,110125500,8.83
"ABBV",2024-01-31,157.17,112745900,7.1
"ABBV",2024-02-29,168.31,106001600,7.09
"ABBV",2024-03-28,174.09,129500800,3.43
"ABBV",2024-04-30,156.94,122523100,-9.85
"ABBV",2024-05-31,155.59,116374600,-0.86
"ABBV",2024-06-28,165.51,117450500,6.38
"ABBV",2024-07-31,180.47,111034700,9.04
"ABBV",2024-08-30,191.17,99312400,5.93
"ABBV",2024-09-30,192.31,95343600,0.6
"ABBV",2024-10-31,200.12,115796200,4.06
"ABBV",2024-11-29,179.56,155249600,-10.27
"ABBV",2024-12-30,172.96,117805300,-3.68
"ABNB",2023-01-31,111.11,105781800,29.95
"ABNB",2023-02-28,123.28,163746700,10.95
"ABNB",2023-03-31,124.4,111123700,0.91
"ABNB",2023-04-28,119.67,97176800,-3.8
"ABNB",2023-05-31,109.77,187423900,-8.27
"ABNB",2023-06-30,128.16,120906800,16.75
"ABNB",2023-07-31,152.19,104506800,18.75
"ABNB",2023-08-31,131.55,108435600,-13.56
"ABNB",2023-09-29,137.21,208374300,4.3
"ABNB",2023-10-31,118.29,108396800,-13.79
"ABNB",2023-11-30,126.34,124275600,6.81
"ABNB",2023-12-29,136.14,104190500,7.76
"ABNB",2024-01-31,144.14,90392700,5.88
"ABNB",2024-02-29,157.47,124280100,9.25
"ABNB",2024-03-28,164.96,88999800,4.76
"ABNB",2024-04-30,158.57,67972800,-3.87
"ABNB",2024-05-31,144.93,104859400,-8.6
"ABNB",2024-06-28,151.63,72989300,4.62
"ABNB",2024-07-31,139.56,81209000,-7.96
"ABNB",2024-08-30,117.31,136894000,-15.94
"ABNB",2024-09-30,126.81,88046100,8.1
"ABNB",2024-10-31,134.79,71384000,6.29
"ABNB",2024-11-29,136.11,117446300,0.98
"ABNB",2024-12-30,131.81,90014800,-3.16
"ABT",2023-01-31,105.7,102767600,1.15
"ABT",2023-02-28,97.25,88645400,-7.99
"ABT",2023-03-31,96.81,129263600,-0.45
"ABT",2023-04-28,106.15,111525900,9.65
"ABT",2023-05-31,98.01,92188800,-7.67
"ABT",2023-06-30,104.75,108475600,6.88
"ABT",2023-07-31,107.49,97307900,2.62
"ABT",2023-08-31,99.35,96269200,-7.57
"ABT",2023-09-29,93.51,88115700,-5.88
"ABT",2023-10-31,91.79,154056800,-1.84
"ABT",2023-11-30,101.25,127315400,10.31
"ABT",2023-12-29,106.86,97008600,5.54
"ABT",2024-01-31,110.38,112974400,3.29
"ABT",2024-02-29,115.73,106412700,4.85
"ABT",2024-03-28,110.88,131186000,-4.19
"ABT",2024-04-30,103.89,116327500,-6.3
"ABT",2024-05-31,100.18,125481300,-3.57
"ABT",2024-06-28,101.87,115336900,1.69
"ABT",2024-07-31,104.41,168901900,2.49
"ABT",2024-08-30,111.63,115681000,6.92
"ABT",2024-09-30,112.36,97588100,0.65
"ABT",2024-10-31,112.26,114207200,-0.09
"ABT",2024-11-29,117.61,105779400,4.77
"ABT",2024-12-30,111.69,96396000,-5.03
"ACGL",2023-01-31,61.19,28815700,2.5
"ACGL",2023-02-28,66.56,41796100,8.78
"ACGL",2023-03-31,64.54,60010200,-3.03
"ACGL",2023-04-28,71.38,35601400,10.6
"ACGL",2023-05-31,66.28,41880000,-7.14
"ACGL",2023-06-30,71.17,39158200,7.38
"ACGL",2023-07-31,73.88,49297400,3.81
"ACGL",2023-08-31,73.09,35754800,-1.07
"ACGL",2023-09-29,75.8,30741400,3.71
"ACGL",2023-10-31,82.42,40814200,8.73
"ACGL",2023-11-30,79.58,46004500,-3.45
"ACGL",2023-12-29,70.62,36473500,-11.26
"ACGL",2024-01-31,78.38,34173700,10.99
"ACGL",2024-02-29,83.29,36018800,6.26
"ACGL",2024-03-28,87.9,36738000,5.53
"ACGL",2024-04-30,88.95,36538300,1.19
"ACGL",2024-05-31,97.59,42073700,9.71
"ACGL",2024-06-28,95.94,30096100,-1.69
"ACGL",2024-07-31,91.08,27893100,-5.07
"ACGL",2024-08-30,107.54,30683800,18.07
"ACGL",2024-09-30,106.39,28855900,-1.07
"ACGL",2024-10-31,93.72,42612500,-11.91
"ACGL",2024-11-29,100.72,43889400,7.47
"ACGL",2024-12-30,91.89,36361300,-8.77
"ACN",2023-01-31,271.45,45061600,5.01
"ACN",2023-02-28,258.31,35007000,-4.84
"ACN",2023-03-31,278.02,69747200,7.63
"ACN",2023-04-28,273.72,43364700,-1.55
"ACN",2023-05-31,298.75,61226100,9.14
"ACN",2023-06-30,301.35,62201300,0.87
"ACN",2023-07-31,310.06,36727800,2.89
"ACN",2023-08-31,317.33,35907900,2.34
"ACN",2023-09-29,301,43339600,-5.15
"ACN",2023-10-31,292.39,41307700,-2.86
"ACN",2023-11-30,327.87,37425400,12.13
"ACN",2023-12-29,345.36,43707500,5.33
"ACN",2024-01-31,359.43,43253500,4.07
"ACN",2024-02-29,370.2,38239500,3
"ACN",2024-03-28,342.37,58985900,-7.52
"ACN",2024-04-30,298.38,66720800,-12.85
"ACN",2024-05-31,279.92,65980500,-6.19
"ACN",2024-06-28,300.86,88748800,7.48
"ACN",2024-07-31,329.28,65712200,9.45
"ACN",2024-08-30,340.56,44490300,3.43
"ACN",2024-09-30,352.05,50618700,3.37
"ACN",2024-10-31,344.82,53139400,-2.05
"ACN",2024-11-29,362.37,48885100,5.09
"ACN",2024-12-30,352.49,50572500,-2.73
"ADBE",2023-01-31,370.34,48869800,10.05
"ADBE",2023-02-28,323.95,57466500,-12.53
"ADBE",2023-03-31,385.37,82830400,18.96
"ADBE",2023-04-28,377.56,39097900,-2.03
"ADBE",2023-05-31,417.79,86411900,10.66
"ADBE",2023-06-30,488.99,108556300,17.04
"ADBE",2023-07-31,546.17,61164600,11.69
"ADBE",2023-08-31,559.34,51203700,2.41
"ADBE",2023-09-29,509.9,62930100,-8.84
"ADBE",2023-10-31,532.06,55818500,4.35
"ADBE",2023-11-30,611.01,52919300,14.84
"ADBE",2023-12-29,596.6,70829700,-2.36
"ADBE",2024-01-31,617.78,55343600,3.55
"ADBE",2024-02-29,560.28,71223400,-9.31
"ADBE",2024-03-28,504.6,97926600,-9.94
"ADBE",2024-04-30,462.83,64948000,-8.28
"ADBE",2024-05-31,444.76,63592000,-3.9
"ADBE",2024-06-28,555.54,92072100,24.91
"ADBE",2024-07-31,551.65,51420600,-0.7
"ADBE",2024-08-30,574.41,41274200,4.13
"ADBE",2024-09-30,517.78,71622300,-9.86
"ADBE",2024-10-31,478.08,61014000,-7.67
"ADBE",2024-11-29,515.93,53600700,7.92
"ADBE",2024-12-30,445.8,103358900,-13.59
"ADI",2023-01-31,164.74,62930900,4.54
"ADI",2023-02-28,177.09,74563900,7.5
"ADI",2023-03-31,190.36,79636700,7.49
"ADI",2023-04-28,173.63,50965300,-8.79
"ADI",2023-05-31,171.51,85216100,-1.22
"ADI",2023-06-30,188.94,77548800,10.16
"ADI",2023-07-31,193.52,64031500,2.42
"ADI",2023-08-31,176.3,78502500,-8.9
"ADI",2023-09-29,170.62,63242000,-3.22
"ADI",2023-10-31,153.31,69759600,-10.15
"ADI",2023-11-30,178.7,71014600,16.56
"ADI",2023-12-29,194.4,60298500,8.79
"ADI",2024-01-31,188.33,65233900,-3.12
"ADI",2024-02-29,187.8,75316800,-0.28
"ADI",2024-03-28,194.56,69419000,3.6
"ADI",2024-04-30,197.33,69931600,1.42
"ADI",2024-05-31,230.66,76784200,16.89
"ADI",2024-06-28,225.43,57525200,-2.27
"ADI",2024-07-31,228.51,68388400,1.37
"ADI",2024-08-30,231.92,83068600,1.49
"ADI",2024-09-30,228.21,59494500,-1.6
"ADI",2024-10-31,221.21,53929300,-3.07
"ADI",2024-11-29,216.19,69238900,-2.27
"ADI",2024-12-30,211.64,59437900,-2.1
"ADM",2023-01-31,77.29,77795000,-10.77
"ADM",2023-02-28,74.67,64758800,-3.39
"ADM",2023-03-31,74.72,68026900,0.07
"ADM",2023-04-28,73.24,48746800,-1.98
"ADM",2023-05-31,66.66,63946700,-8.98
"ADM",2023-06-30,71.3,59414500,6.96
"ADM",2023-07-31,80.17,56772700,12.44
"ADM",2023-08-31,75.23,55135800,-6.16
"ADM",2023-09-29,71.54,62602200,-4.9
"ADM",2023-10-31,67.89,53324200,-5.1
"ADM",2023-11-30,70.37,66447500,3.65
"ADM",2023-12-29,68.93,75258500,-2.05
"ADM",2024-01-31,53.05,180580000,-23.04
"ADM",2024-02-29,51.17,91657700,-3.54
"ADM",2024-03-28,60.52,135893700,18.27
"ADM",2024-04-30,56.52,81022800,-6.61
"ADM",2024-05-31,60.65,85937100,7.31
"ADM",2024-06-28,58.72,90518600,-3.18
"ADM",2024-07-31,60.24,66800900,2.59
"ADM",2024-08-30,59.75,53321300,-0.81
"ADM",2024-09-30,58.53,60568000,-2.04
"ADM",2024-10-31,54.09,54265900,-7.59
"ADM",2024-11-29,54,65121400,-0.17
"ADM",2024-12-30,49.52,66032300,-8.3
"ADP",2023-01-31,214.9,43198800,-5.46
"ADP",2023-02-28,209.2,36086100,-2.65
"ADP",2023-03-31,213.08,50592300,1.85
"ADP",2023-04-28,210.56,32866700,-1.18
"ADP",2023-05-31,200.02,39575700,-5.01
"ADP",2023-06-30,211.58,34597600,5.78
"ADP",2023-07-31,238.02,37111500,12.5
"ADP",2023-08-31,245.1,29234100,2.97
"ADP",2023-09-29,232.75,28364700,-5.04
"ADP",2023-10-31,211.12,35432900,-9.29
"ADP",2023-11-30,222.44,36170700,5.36
"ADP",2023-12-29,226.76,36037700,1.94
"ADP",2024-01-31,239.23,36956800,5.5
"ADP",2024-02-29,244.43,31669000,2.17
"ADP",2024-03-28,244.48,47440400,0.02
"ADP",2024-04-30,236.8,32352100,-3.14
"ADP",2024-05-31,239.77,29249600,1.25
"ADP",2024-06-28,235.01,32579500,-1.99
"ADP",2024-07-31,258.57,34818000,10.03
"ADP",2024-08-30,271.66,31151100,5.06
"ADP",2024-09-30,273.84,34077600,0.8
"ADP",2024-10-31,286.22,34811900,4.52
"ADP",2024-11-29,303.73,32039500,6.12
"ADP",2024-12-30,291.42,39111300,-4.05
"ADSK",2023-01-31,215.16,23639700,15.14
"ADSK",2023-02-28,198.69,29512900,-7.65
"ADSK",2023-03-31,208.16,35380000,4.77
"ADSK",2023-04-28,194.79,23720600,-6.42
"ADSK",2023-05-31,199.39,32303300,2.36
"ADSK",2023-06-30,204.61,33693100,2.62
"ADSK",2023-07-31,211.99,30261800,3.61
"ADSK",2023-08-31,221.94,31429500,4.69
"ADSK",2023-09-29,206.91,25036400,-6.77
"ADSK",2023-10-31,197.63,24167200,-4.49
"ADSK",2023-11-30,218.43,32103700,10.52
"ADSK",2023-12-29,243.48,29384300,11.47
"ADSK",2024-01-31,253.81,25556200,4.24
"ADSK",2024-02-29,258.17,25042100,1.72
"ADSK",2024-03-28,260.42,28713300,0.87
"ADSK",2024-04-30,212.85,42657200,-18.27
"ADSK",2024-05-31,201.6,38390500,-5.29
"ADSK",2024-06-28,247.45,61221400,22.74
"ADSK",2024-07-31,247.52,25975300,0.03
"ADSK",2024-08-30,258.4,30916400,4.4
"ADSK",2024-09-30,275.48,30851800,6.61
"ADSK",2024-10-31,283.8,25972800,3.02
"ADSK",2024-11-29,291.9,33126700,2.85
"ADSK",2024-12-30,297.53,29103300,1.93
"AEE",2023-01-31,80.81,30230400,-2.31
"AEE",2023-02-28,76.94,28741000,-4.79
"AEE",2023-03-31,80.98,29908300,5.25
"AEE",2023-04-28,83.4,21302300,2.99
"AEE",2023-05-31,75.99,30106000,-8.88
"AEE",2023-06-30,77.14,28220200,1.51
"AEE",2023-07-31,80.92,26484700,4.9
"AEE",2023-08-31,74.87,27693800,-7.48
"AEE",2023-09-29,71.24,27163700,-4.85
"AEE",2023-10-31,72.08,43197400,1.18
"AEE",2023-11-30,73.87,36429100,2.48
"AEE",2023-12-29,69.43,52147600,-6.01
"AEE",2024-01-31,66.77,39479500,-3.83
"AEE",2024-02-29,68.33,42358700,2.34
"AEE",2024-03-28,71.64,33493700,4.84
"AEE",2024-04-30,71.55,28091900,-0.13
"AEE",2024-05-31,71.07,44808700,-0.67
"AEE",2024-06-28,69.53,29061500,-2.17
"AEE",2024-07-31,77.51,29803300,11.48
"AEE",2024-08-30,80.68,27237900,4.09
"AEE",2024-09-30,86.2,29893000,6.84
"AEE",2024-10-31,85.85,28991100,-0.41
"AEE",2024-11-29,93.03,32199700,8.36
"AEE",2024-12-30,88.98,26945100,-4.35
"AEP",2023-01-31,85.95,54521200,-1.04
"AEP",2023-02-28,81.21,53956400,-5.51
"AEP",2023-03-31,84,73715900,3.44
"AEP",2023-04-28,85.32,44844100,1.57
"AEP",2023-05-31,77.43,56499400,-9.25
"AEP",2023-06-30,78.44,71585300,1.3
"AEP",2023-07-31,78.94,67317900,0.64
"AEP",2023-08-31,73.79,66590500,-6.52
"AEP",2023-09-29,70.8,55691200,-4.05
"AEP",2023-10-31,71.1,88089900,0.42
"AEP",2023-11-30,75.73,73690600,6.51
"AEP",2023-12-29,77.32,71312200,2.1
"AEP",2024-01-31,74.39,76359900,-3.79
"AEP",2024-02-29,82.03,90952400,10.27
"AEP",2024-03-28,82.91,80976400,1.07
"AEP",2024-04-30,82.84,64705100,-0.08
"AEP",2024-05-31,87.76,61318600,5.94
"AEP",2024-06-28,85.31,48862200,-2.79
"AEP",2024-07-31,95.41,53735000,11.84
"AEP",2024-08-30,98.39,67815700,3.12
"AEP",2024-09-30,100.67,55941600,2.32
"AEP",2024-10-31,96.89,57686700,-3.75
"AEP",2024-11-29,98.93,64905000,2.11
"AEP",2024-12-30,91.21,50944800,-7.8
"AES",2023-01-31,25.25,96736600,-4.1
"AES",2023-02-28,22.74,80169700,-9.94
"AES",2023-03-31,22.19,105411500,-2.42
"AES",2023-04-28,21.95,78966600,-1.08
"AES",2023-05-31,18.32,137491500,-16.54
"AES",2023-06-30,19.23,164114100,4.97
"AES",2023-07-31,20.22,83864700,5.15
"AES",2023-08-31,16.76,125095000,-17.11
"AES",2023-09-29,14.21,146764600,-15.21
"AES",2023-10-31,14.09,258489400,-0.84
"AES",2023-11-30,16.27,141902400,15.47
"AES",2023-12-29,18.2,115958600,11.86
"AES",2024-01-31,15.93,120799200,-12.47
"AES",2024-02-29,14.52,148545700,-8.85
"AES",2024-03-28,17.13,251032400,17.98
"AES",2024-04-30,17.27,163776300,0.82
"AES",2024-05-31,20.83,192678400,20.61
"AES",2024-06-28,16.95,148468500,-18.63
"AES",2024-07-31,17.16,166953400,1.24
"AES",2024-08-30,16.69,151903400,-2.74
"AES",2024-09-30,19.54,192064100,17.08
"AES",2024-10-31,16.06,190283900,-17.81
"AES",2024-11-29,12.84,362968200,-20.05
"AES",2024-12-30,12.45,256468600,-3.04
"AFL",2023-01-31,69.91,61072600,2.16
"AFL",2023-02-28,65.21,44639100,-6.72
"AFL",2023-03-31,61.74,64664800,-5.32
"AFL",2023-04-28,66.84,44760500,8.26
"AFL",2023-05-31,61.83,50364100,-7.5
"AFL",2023-06-30,67.22,49139500,8.72
"AFL",2023-07-31,69.66,40174500,3.63
"AFL",2023-08-31,72.22,51868900,3.67
"AFL",2023-09-29,74.33,46339500,2.92
"AFL",2023-10-31,75.64,55543600,1.76
"AFL",2023-11-30,80.51,50770600,6.44
"AFL",2023-12-29,80.31,44142400,-0.25
"AFL",2024-01-31,82.1,36873200,2.23
"AFL",2024-02-29,79.09,56480100,-3.67
"AFL",2024-03-28,84.11,45541100,6.35
"AFL",2024-04-30,81.95,49611300,-2.57
"AFL",2024-05-31,88.54,45950000,8.04
"AFL",2024-06-28,87.99,44550900,-0.62
"AFL",2024-07-31,93.97,41850500,6.8
"AFL",2024-08-30,109.25,52392800,16.26
"AFL",2024-09-30,110.68,52557000,1.31
"AFL",2024-10-31,103.74,45776000,-6.27
"AFL",2024-11-29,113.37,38707700,9.28
"AFL",2024-12-30,102.4,43836500,-9.68
"AIG",2023-01-31,60.11,75739300,-0.03
"AIG",2023-02-28,58.1,95365900,-3.34
"AIG",2023-03-31,48.2,166329400,-17.04
"AIG",2023-04-28,50.77,71440800,5.33
"AIG",2023-05-31,50.57,92736700,-0.39
"AIG",2023-06-30,55.43,88379900,9.61
"AIG",2023-07-31,58.07,64123700,4.76
"AIG",2023-08-31,56.38,62694900,-2.91
"AIG",2023-09-29,58.73,59676900,4.17
"AIG",2023-10-31,59.42,66392500,1.17
"AIG",2023-11-30,63.78,71550100,7.34
"AIG",2023-12-29,66.01,70611600,3.5
"AIG",2024-01-31,67.73,72691300,2.61
"AIG",2024-02-29,71.02,89950400,4.86
"AIG",2024-03-28,76.53,83098100,7.76
"AIG",2024-04-30,73.73,80559400,-3.66
"AIG",2024-05-31,77.16,90344600,4.65
"AIG",2024-06-28,73.08,96563400,-5.29
"AIG",2024-07-31,77.99,93848100,6.72
"AIG",2024-08-30,75.84,88117900,-2.76
"AIG",2024-09-30,72.48,90552100,-4.43
"AIG",2024-10-31,75.1,75173400,3.61
"AIG",2024-11-29,76.09,87399300,1.32
"AIG",2024-12-30,72.2,88364200,-5.11
"AIZ",2023-01-31,127.41,7580600,6.02
"AIZ",2023-02-28,123.08,7890000,-3.4
"AIZ",2023-03-31,116.01,11480200,-5.74
"AIZ",2023-04-28,118.97,7426300,2.55
"AIZ",2023-05-31,116.58,8928900,-2.01
"AIZ",2023-06-30,122.15,9471500,4.78
"AIZ",2023-07-31,130.69,6655700,6.99
"AIZ",2023-08-31,136.05,7550600,4.1
"AIZ",2023-09-29,140.2,6862600,3.05
"AIZ",2023-10-31,145.4,6761100,3.71
"AIZ",2023-11-30,164.79,10073600,13.34
"AIZ",2023-12-29,165.25,8213100,0.28
"AIZ",2024-01-31,164.72,7317600,-0.32
"AIZ",2024-02-29,178.72,8420100,8.5
"AIZ",2024-03-28,185.41,6753800,3.74
"AIZ",2024-04-30,171.78,6727700,-7.35
"AIZ",2024-05-31,170.86,8460200,-0.54
"AIZ",2024-06-28,164.44,5985200,-3.76
"AIZ",2024-07-31,172.96,7272100,5.18
"AIZ",2024-08-30,194.21,7959300,12.29
"AIZ",2024-09-30,197.41,7107100,1.65
"AIZ",2024-10-31,190.31,6779100,-3.6
"AIZ",2024-11-29,225.45,9082200,18.46
"AIZ",2024-12-30,211.48,6467400,-6.2
"AJG",2023-01-31,191.64,14119700,3.81
"AJG",2023-02-28,183.44,15150400,-4.28
"AJG",2023-03-31,187.87,26581400,2.41
"AJG",2023-04-28,204.32,17920200,8.76
"AJG",2023-05-31,196.73,19848900,-3.71
"AJG",2023-06-30,216.22,19333300,9.91
"AJG",2023-07-31,211.52,14439100,-2.17
"AJG",2023-08-31,227.5,14633300,7.55
"AJG",2023-09-29,224.98,15929900,-1.11
"AJG",2023-10-31,232.45,16591600,3.32
"AJG",2023-11-30,246.34,17851500,5.98
"AJG",2023-12-29,222.47,21928200,-9.69
"AJG",2024-01-31,229.68,20058400,3.24
"AJG",2024-02-29,241.91,17230500,5.32
"AJG",2024-03-28,247.97,16981700,2.51
"AJG",2024-04-30,232.75,17963900,-6.14
"AJG",2024-05-31,251.23,15899100,7.94
"AJG",2024-06-28,257.78,19432600,2.61
"AJG",2024-07-31,281.82,16445300,9.33
"AJG",2024-08-30,290.84,15365800,3.2
"AJG",2024-09-30,280.28,17354600,-3.63
"AJG",2024-10-31,280.11,21885100,-0.06
"AJG",2024-11-29,311.03,18925500,11.04
"AJG",2024-12-30,283.92,59901800,-8.72
"AKAM",2023-01-31,88.95,23694900,5.52
"AKAM",2023-02-28,72.6,38553400,-18.38
"AKAM",2023-03-31,78.3,43698200,7.85
"AKAM",2023-04-28,81.97,24000500,4.69
"AKAM",2023-05-31,92.12,35386400,12.38
"AKAM",2023-06-30,89.87,30342300,-2.44
"AKAM",2023-07-31,94.5,21939100,5.15
"AKAM",2023-08-31,105.09,42761400,11.21
"AKAM",2023-09-29,106.54,41991700,1.38
"AKAM",2023-10-31,103.33,28163900,-3.01
"AKAM",2023-11-30,115.53,34204600,11.81
"AKAM",2023-12-29,118.35,25095400,2.44
"AKAM",2024-01-31,123.23,27433400,4.12
"AKAM",2024-02-29,110.92,46293200,-9.99
"AKAM",2024-03-28,108.76,34019100,-1.95
"AKAM",2024-04-30,100.93,25365800,-7.2
"AKAM",2024-05-31,92.24,50594800,-8.61
"AKAM",2024-06-28,90.08,31646800,-2.34
"AKAM",2024-07-31,98.28,26332400,9.1
"AKAM",2024-08-30,101.84,39059600,3.62
"AKAM",2024-09-30,100.95,27214500,-0.87
"AKAM",2024-10-31,101.08,28565200,0.13
"AKAM",2024-11-29,94.02,51079400,-6.98
"AKAM",2024-12-30,95.56,30631800,1.64
"ALB",2023-01-31,273.22,30228400,29.78
"ALB",2023-02-28,246.87,34804100,-9.64
"ALB",2023-03-31,214.98,39578800,-12.92
"ALB",2023-04-28,180.37,53746400,-16.1
"ALB",2023-05-31,188.22,53570900,4.35
"ALB",2023-06-30,217.36,37534500,15.48
"ALB",2023-07-31,206.82,34562200,-4.85
"ALB",2023-08-31,193.6,41436600,-6.39
"ALB",2023-09-29,166.03,36257400,-14.24
"ALB",2023-10-31,123.79,62910100,-25.44
"ALB",2023-11-30,118.41,70844500,-4.35
"ALB",2023-12-29,141.48,67004100,19.48
"ALB",2024-01-31,112.35,54182800,-20.59
"ALB",2024-02-29,134.98,66941500,20.14
"ALB",2024-03-28,129.41,91022600,-4.13
"ALB",2024-04-30,118.18,56032100,-8.68
"ALB",2024-05-31,120.42,49989900,1.9
"ALB",2024-06-28,94.18,64441500,-21.79
"ALB",2024-07-31,92.36,61644600,-1.93
"ALB",2024-08-30,88.98,73962300,-3.66
"ALB",2024-09-30,93.81,55261000,5.43
"ALB",2024-10-31,93.83,55282500,0.02
"ALB",2024-11-29,106.68,46131600,13.69
"ALB",2024-12-30,85.66,37248500,-19.7
"ALGN",2023-01-31,269.73,19860100,27.89
"ALGN",2023-02-28,309.5,23922400,14.74
"ALGN",2023-03-31,334.14,22277900,7.96
"ALGN",2023-04-28,325.3,14971100,-2.65
"ALGN",2023-05-31,282.66,15301100,-13.11
"ALGN",2023-06-30,353.64,13778600,25.11
"ALGN",2023-07-31,377.89,19571500,6.86
"ALGN",2023-08-31,370.14,11721700,-2.05
"ALGN",2023-09-29,305.32,12785300,-17.51
"ALGN",2023-10-31,184.59,25992300,-39.54
"ALGN",2023-11-30,213.8,25870800,15.82
"ALGN",2023-12-29,274,26211200,28.16
"ALGN",2024-01-31,267.32,17453800,-2.44
"ALGN",2024-02-29,302.42,20442400,13.13
"ALGN",2024-03-28,327.92,9902500,8.43
"ALGN",2024-04-30,282.38,15195500,-13.89
"ALGN",2024-05-31,257.21,14952000,-8.91
"ALGN",2024-06-28,241.43,17956000,-6.14
"ALGN",2024-07-31,231.88,18607600,-3.96
"ALGN",2024-08-30,237.22,17128500,2.3
"ALGN",2024-09-30,254.32,13188600,7.21
"ALGN",2024-10-31,205.03,20476500,-19.38
"ALGN",2024-11-29,232.77,16311700,13.53
"ALGN",2024-12-30,206.58,13120100,-11.25
"ALL",2023-01-31,121.52,33080600,-5.25
"ALL",2023-02-28,122.64,32608700,0.92
"ALL",2023-03-31,105.53,54984300,-13.95
"ALL",2023-04-28,110.24,32442200,4.46
"ALL",2023-05-31,103.28,43331400,-6.31
"ALL",2023-06-30,104.7,43172500,1.37
"ALL",2023-07-31,108.19,37093600,3.33
"ALL",2023-08-31,104.39,34813900,-3.51
"ALL",2023-09-29,107.88,35184200,3.34
"ALL",2023-10-31,124.06,39146500,15
"ALL",2023-11-30,134.37,30385900,8.31
"ALL",2023-12-29,136.43,29389600,1.53
"ALL",2024-01-31,151.31,33546300,10.91
"ALL",2024-02-29,155.47,32708800,2.75
"ALL",2024-03-28,169.6,41863700,9.09
"ALL",2024-04-30,166.71,30369300,-1.7
"ALL",2024-05-31,165.14,31409600,-0.94
"ALL",2024-06-28,157.39,28911400,-4.69
"ALL",2024-07-31,168.69,29811300,7.18
"ALL",2024-08-30,187.17,35092400,10.96
"ALL",2024-09-30,187.87,29537900,0.37
"ALL",2024-10-31,184.77,33140900,-1.65
"ALL",2024-11-29,206.36,32672700,11.68
"ALL",2024-12-30,191.59,26999600,-7.16
"ALLE",2023-01-31,113.94,11051800,11.68
"ALLE",2023-02-28,109.25,15563000,-4.12
"ALLE",2023-03-31,103.89,20252500,-4.91
"ALLE",2023-04-28,107.54,19278100,3.51
"ALLE",2023-05-31,101.95,13642700,-5.2
"ALLE",2023-06-30,117.28,17353400,15.04
"ALLE",2023-07-31,114.19,17208300,-2.63
"ALLE",2023-08-31,111.21,17807000,-2.61
"ALLE",2023-09-29,102.25,13327100,-8.06
"ALLE",2023-10-31,96.52,15791700,-5.6
"ALLE",2023-11-30,104.1,13971000,7.85
"ALLE",2023-12-29,124.79,20810600,19.88
"ALLE",2024-01-31,122.03,14464800,-2.21
